ALY05215A,10,Coast
ALY05215U,29,"Coast, Perfection"
ALY05215U90,1,Coast
ALY05216U,10,Coast
ALY05222U,5,"Coast, Perfection"
ALY05222U20,15,"Coast, Perfection"
ALY05233U,30,"Coast, Perfection"
ALY05236U85,6,Coast
ALY05242U,1,Coast
ALY05242U80,1,Coast
ALY05246U,10,"Coast, Perfection"
ALY05246U20,1,Coast
ALY05247U20,3,Coast
ALY05247U35,1,Coast
ALY05248U,17,"Coast, Perfection"
ALY05248U20,6,Coast
ALY05249U,9,Coast
ALY05249U85,2,Coast
ALY05252U,15,Coast
ALY05252U85,1,Coast
ALY05254U78,2,Coast
ALY05254U80,3,Coast
ALY05254U80N,69,"Coast, Jante"
ALY05258U80N,10,Coast
ALY05261U85,6,Coast
ALY05269U,26,"Coast, Perfection"
ALY05269U10,22,Coast
ALY05273U,24,Coast
ALY05273U10,2,Coast
ALY05273U10N,4,"Coast, Jante"
ALY05274U,17,"Coast, Perfection"
ALY05274U80,4,Coast
ALY05277U86N,208,Coast
ALY05278A,26,"Coast, Perfection"
ALY05278A10,5,"Coast, Perfection"
ALY05280A,5,Coast
ALY05280U,49,"Coast, Perfection"
ALY05280U10,10,Coast
ALY05280U16,8,Coast
ALY05280U20,5,Coast
ALY05280U20N,48,"Coast, Jante"
ALY05280U97,2,Coast
ALY05282U,26,"Coast, Perfection"
ALY05282U10,9,Coast
ALY05283U,20,"Coast, Perfection"
ALY05291U10N,40,"Coast, Jante"
ALY05291U85,1,Coast
ALY05292U,10,Coast
ALY05292U20,2,Coast
ALY05292U45,1,Coast
ALY05293U10N,74,"Coast, Jante"
ALY05294U,19,Coast
ALY05294U10,10,Coast
ALY05295U,19,"Coast, Perfection"
ALY05295U10,23,Coast
ALY05295U10N,23,Coast
ALY05296U,35,"Coast, Perfection"
ALY05296U10,49,Coast
ALY05296U85,1,Coast
ALY05298U10,4,Coast
ALY05298U10N,26,"Coast, Jante"
ALY05298U85,1,Coast
ALY05299U,210,"Coast, Perfection"
ALY05299U10,139,Coast
ALY05299U10N,311,"Coast, Jante"
ALY05299U95,1,Coast
ALY05300U,170,"Coast, Perfection"
ALY05300U10,113,Coast
ALY05300U10N,110,"Coast, Jante"
ALY05300U15,36,Coast
ALY05302U,23,"Coast, Perfection"
ALY05302U80,2,Coast
ALY05302U85,1,Coast
ALY05303U10,7,Coast
ALY05304U85N,347,"Coast, Jante"
ALY05306U,4,"Coast, Perfection"
ALY05306U10N,235,"Coast, Jante"
ALY05306U85,1,Coast
ALY05307U,12,Coast
ALY05307U80,5,Coast
ALY05307U80N,319,"Coast, Jante"
ALY05308A,70,"Coast, Perfection"
ALY05308A80,8,Coast
ALY05308A80N,83,"Coast, Jante"
ALY05309U85N,663,"Coast, Jante"
ALY05311U,12,"Coast, Perfection"
ALY05313U,12,"Coast, Perfection"
ALY05314U,2,Coast
ALY05315U85,3,Coast
ALY05316U85,1,Coast
ALY05317U,1,Coast
ALY05317U80,1,Coast
ALY05321U80,1,Coast
ALY05321U85,1,Coast
ALY05333U,13,Coast
ALY05333U10,67,"Coast, Jante"
ALY05334U,139,"Coast, Perfection"
ALY05334U35,40,Coast
ALY05336U,1,Coast
ALY05337U,20,"Coast, Perfection"
ALY05343U,2,Coast
ALY05343U85,2,Coast
ALY05344U,1,Coast
ALY05351U20,1,Coast
ALY05355A,1,Coast
ALY05355U10,3,Coast
ALY05358U85N,62,"Coast, Jante"
ALY05361U,37,"Coast, Perfection"
ALY05361U10,52,Coast
ALY05361U10N,192,"Coast, Jante"
ALY05361U85,3,Coast
ALY05394U20,4,Coast
ALY05406U,26,"Coast, Perfection"
ALY05406U10,64,Coast
ALY05406U85,1,Coast
ALY05408U,89,"Coast, Perfection"
ALY05408U10,32,Coast
ALY05408U10N,23,"Coast, Jante"
ALY05409U85N,32,"Coast, Jante"
ALY05416U86N,18,Coast
ALY05417U86N,157,Coast
ALY05419U86N,1,Coast
ALY05423U,1,Coast
ALY05423U10,6,Coast
ALY05425U10,6,Coast
ALY05425U85,1,Coast
ALY05429U,1,Coast
ALY05430U,34,"Coast, Perfection"
ALY05430U30,60,Coast
ALY05433U,211,"Coast, Perfection"
ALY05433U20,246,Coast
ALY05433U20N,255,"Coast, Jante"
ALY05434U,33,"Coast, Perfection"
ALY05434U10,27,Coast
ALY05434U95,2,Coast
ALY05436U86N,15,Coast
ALY05439U,29,"Coast, Perfection"
ALY05439U20,9,Coast
ALY05441U,10,"Coast, Perfection"
ALY05442U,9,Coast
ALY05443U,8,"Coast, Perfection"
ALY05443U80,8,Coast
ALY05443U80N,159,Coast
ALY05444U,17,Coast
ALY05444U45,6,Coast
ALY05444U77,1,Coast
ALY05444U95,2,Coast
ALY05445U,19,"Coast, Perfection"
ALY05445U80,5,Coast
ALY05446U,30,Coast
ALY05446U45,8,Coast
ALY05446U77,4,Coast
ALY05446U95,1,Coast
ALY05449U,58,"Coast, Perfection"
ALY05449U20,33,"Coast, Perfection"
ALY05449U20N,242,"Coast, Jante"
ALY05450U,33,"Coast, Perfection"
ALY05450U10,47,Coast
ALY05467U,1,Coast
ALY05469U,2,"Coast, Perfection"
ALY05473U,212,"Coast, Perfection"
ALY05473U10,47,Coast
ALY05473U20,39,Coast
ALY05475U,12,"Coast, Perfection"
ALY05475U20,4,Coast
ALY05475U35,3,Coast
ALY05475U35N,1,Coast
ALY05476U,36,"Coast, Perfection"
ALY05476U80,18,Coast
ALY05477U,2,Coast
ALY05477U20,1,Coast
ALY05500U10,36,Coast
ALY05502U,1,Coast
ALY05503U,2,Coast
ALY05503U80,1,Coast
ALY05503U90,1,Coast
ALY05510U86N,254,Coast
ALY05522U,27,"Coast, Perfection"
ALY05522U10,27,Coast
ALY05522U85,3,Coast
ALY05523U,60,"Coast, Perfection"
ALY05523U20,20,Coast
ALY05525U,56,"Coast, Perfection"
ALY05525U20,3,Coast
ALY05525U45,1,Coast
ALY05526U,21,"Coast, Perfection"
ALY05526U20,8,Coast
ALY05528U,19,"Coast, Perfection"
ALY05528U77,2,Coast
ALY05530U,1,Coast
ALY05530U20,1,Coast
ALY05533U,1,Coast
ALY05542U,2,Coast
ALY05549U,11,Coast
ALY05550U,4,Coast
ALY05550U10,4,Coast
ALY05550U45,1,Coast
ALY05556U,34,"Coast, Perfection"
ALY05556U20,30,"Coast, Perfection"
ALY05557U,12,"Coast, Perfection"
ALY05557U30,1,Coast
ALY05558U,93,"Coast, Perfection"
ALY05558U20,53,Coast
ALY05559U,83,"Coast, Perfection"
ALY05559U10,35,Coast
ALY05559U20,27,Coast
ALY05560U,69,"Coast, Perfection"
ALY05560U10,24,Coast
ALY05560U20,25,Coast
ALY05567U,15,"Coast, Perfection"
ALY05567U20,4,Coast
ALY05569U,15,"Coast, Perfection"
ALY05569U79,1,Coast
ALY05570U,17,"Coast, Perfection"
ALY05570U20,51,Coast
ALY05570U77,1,Coast
ALY05572U,81,"Coast, Perfection"
ALY05572U10,17,Coast
ALY05572U30,38,Coast
ALY05573U,74,"Coast, Perfection"
ALY05573U30,51,Coast
ALY05573U30N,112,"Coast, Jante"
ALY05574U,7,Coast
ALY05575U,59,"Coast, Perfection"
ALY05575U20,18,Coast
ALY05579U,4,Coast
ALY05581U,27,"Coast, Perfection"
ALY05581U15,7,Coast
ALY05581U20,13,Coast
ALY05590U77,1,Coast
ALY05605U10,1,Coast
ALY05606U10,1,Coast
ALY05609U,1,Coast
ALY05609U10,1,Coast
ALY05610U,5,"Coast, Perfection"
ALY05610U20,5,Coast
ALY05614U,3,Coast
ALY05614U10,2,Coast
ALY05614U10N,146,Coast
ALY05615U,2,"Coast, Perfection"
ALY05615U77,1,Coast
ALY05615U77N,71,"Coast, Jante"
ALY05621U,1,Coast
ALY05622U,1,Coast
ALY05625U,2,Coast
ALY05627U,12,Coast
ALY05635U,1,Coast
ALY05638U46,1,Coast
ALY05642U,45,"Coast, Perfection"
ALY05642U20,33,Coast
ALY05644U,1,Coast
ALY05644U80,1,Coast
ALY05645U,5,Coast
ALY05646U,61,Coast
ALY05646U10,111,Coast
ALY05646U10N,3895,"Coast, Jante"
ALY05647U,5,"Coast, Perfection"
ALY05647U10,18,Coast
ALY05647U10N,340,"Coast, Jante"
ALY05647U45,3,Coast
ALY05648U85N,27,"Coast, Jante"
ALY05649U,2,Coast
ALY05649U10,12,Coast
ALY05649U10N,255,Coast
ALY05649U45,2,Coast
ALY05650U,4,Coast
ALY05651U85N,359,"Coast, Jante"
ALY05652U,6,"Coast, Perfection"
ALY05652U80,9,Coast
ALY05652U80N,149,"Coast, Jante"
ALY05654U10,1,Coast
ALY05657U,30,"Coast, Perfection"
ALY05657U10,45,Coast
ALY05658U,1,Coast
ALY05658U35N,167,"Coast, Jante"
ALY05664U,3,"Coast, Perfection"
ALY05666U85N,121,"Coast, Jante"
ALY05667U85,41,Coast
ALY05671U35,14,Coast
ALY05672U20,12,Coast
ALY05672U45,1,Coast
ALY05673A,2,Coast
ALY05673A80,3,Coast
ALY05673U,18,"Coast, Perfection"
ALY05678U,16,"Coast, Perfection"
ALY05679U,8,"Coast, Perfection"
ALY05679U20,5,Coast
ALY05692U,1,Coast
ALY05692U30,3,Coast
ALY05693U20,3,"Coast, Perfection"
ALY05694A,6,"Coast, Perfection"
ALY05694A30,1,Coast
ALY05694U,18,Coast
ALY05694U80,6,"Coast, Jante"
ALY05696U78,1,Coast
ALY05698U,17,"Coast, Perfection"
ALY05698U80N,11,Coast
ALY05699U,8,"Coast, Perfection"
ALY05702U,1,Coast
ALY05705U85,16,Coast
ALY05709U85N,46,"Coast, Jante"
ALY05710U,12,Coast
ALY05710U20,59,Coast
ALY05710U20N,234,"Coast, Jante"
ALY05711U20,1,Coast
ALY05712U,73,"Coast, Perfection"
ALY05712U20,85,"Coast, Perfection"
ALY05714U,35,"Coast, Perfection"
ALY05714U20,42,Coast
ALY05715U,106,"Coast, Perfection"
ALY05715U20,175,Coast
ALY05716U,2,Coast
ALY05716U45,1,Coast
ALY05716U45N,28,"Coast, Jante"
ALY05717U,4,"Coast, Perfection"
ALY05718U,1,Coast
ALY05718U77,1,Coast
ALY05718U77N,33,"Coast, Jante"
ALY05719A45,2,Coast
ALY05719U,5,Coast
ALY05719U20,2,Coast
ALY05719U45,4,Coast
ALY05719U46,1,Coast
ALY05720U,20,"Coast, Perfection"
ALY05720U20,12,Coast
ALY05747U45,1,Coast
ALY05748U,37,"Coast, Perfection"
ALY05748U20,92,Coast
ALY05749U,1,Coast
ALY05754U,1,Coast
ALY05754U20,2,Coast
ALY05754U20N,3,Coast
ALY05754U45,1,Coast
ALY05754U45N,27,"Coast, Jante"
ALY05754U46,1,Coast
ALY05756U,34,"Coast, Perfection"
ALY05756U20,61,Coast
ALY05757U,6,"Coast, Perfection"
ALY05758U20,3,Coast
ALY05759U45,1,Coast
ALY05760U,1,Coast
ALY05761U,1,Coast
ALY05764U,9,Coast
ALY05764U45,1,Coast
ALY05768U35,1,Coast
ALY05769U,5,Coast
ALY05772U,55,"Coast, Perfection"
ALY05772U10,14,Coast
ALY05772U45,1,Coast
ALY05788U,10,"Coast, Perfection"
ALY05788U20,4,Coast
ALY05790U,17,"Coast, Perfection"
ALY05790U30,8,Coast
ALY05791U,34,"Coast, Perfection"
ALY05791U20,6,Coast
ALY05791U45,11,Coast
ALY05791U50,3,Coast
ALY05793U,29,"Coast, Perfection"
ALY05794U,127,"Coast, Perfection"
ALY05794U20,28,Coast
ALY05794U79,44,Coast
ALY05795U20,10,"Coast, Jante"
ALY05798U,25,Coast
ALY05798U15,4,Coast
ALY05798U79,23,Coast
ALY05799U,5,"Coast, Perfection"
ALY05807U20,2,Coast
ALY05808U,6,"Coast, Perfection"
ALY05821U,3,Coast
ALY05829U,67,"Coast, Perfection"
ALY05829U20,72,Coast
ALY05830U,31,"Coast, Perfection"
ALY05830U10,25,Coast
ALY05831U,1,Coast
ALY05831U45,1,Coast
ALY05831U46,3,Coast
ALY05832U,48,"Coast, Perfection"
ALY05832U10,66,Coast
ALY05833U20,2,Coast
ALY05834U,2,"Coast, Perfection"
ALY05835U,2,Coast
ALY05835U35,4,Coast
ALY05843U20,22,Coast
ALY05845U,154,"Coast, Perfection"
ALY05845U30,51,"Coast, Perfection"
ALY05847U,17,"Coast, Perfection"
ALY05847U80,1,Coast
ALY05848U,104,Coast
ALY05848U16,6,Coast
ALY05848U30,3,Coast
ALY05849U45,1,Coast
ALY05849U46,1,Coast
ALY05850U,3,"Coast, Perfection"
ALY05850U20,2,Coast
ALY05851U,21,"Coast, Perfection"
ALY05851U78,6,Coast
ALY05852A,132,"Coast, Perfection"
ALY05852A80,6,Coast
ALY05852U,8,Coast
ALY05852U78,25,Coast
ALY05858U,9,"Coast, Perfection"
ALY05858U30,2,Coast
ALY05869U,24,"Coast, Perfection"
ALY05869U35,5,Coast
ALY05871U,10,"Coast, Perfection"
ALY05871U20,15,"Coast, Perfection"
ALY05874U,17,"Coast, Perfection"
ALY05875U20,1,Coast
ALY05878U,1,Coast
ALY05878U20,1,Coast
ALY05878U45,9,Coast
ALY05879U20,5,"Coast, Perfection"
ALY05880U,134,"Coast, Perfection"
ALY05880U10,46,"Coast, Perfection"
ALY05881U,1,Coast
ALY05881U20,2,Coast
ALY05883U,3,"Coast, Perfection"
ALY05883U45,2,Coast
ALY05884U,1,Coast
ALY05885U,42,"Coast, Perfection"
ALY05885U20,19,Coast
ALY05891U,20,"Coast, Perfection"
ALY05891U30,1,Coast
ALY05891U45,2,Coast
ALY05893U,1,Coast
ALY05893U35N,28,"Coast, Jante"
ALY05894U,17,"Coast, Perfection"
ALY05894U20,8,Coast
ALY05899U,3,"Coast, Perfection"
ALY05899U30,1,Coast
ALY05899U45,2,Coast
ALY05899U46,11,Coast
ALY05901U77,1,Coast
ALY05903U,4,"Coast, Perfection"
ALY05905U35,3,Coast
ALY05905U45,40,Coast
ALY05908U20,3,Coast
ALY05911U,1,Coast
ALY05912U,2,"Coast, Perfection"
ALY05912U20,2,Coast
ALY05913U,1,Coast
ALY05913U45,1,Coast
ALY05914U46,1,Coast
ALY05916U,19,Coast
ALY05916U20,2,Coast
ALY05916U30,3,Coast
ALY05920U,2,Coast
ALY05926U,1,Coast
ALY05935U,1,Coast
ALY05935U20,1,Coast
ALY05944U90,1,Coast
ALY05947U,3,Coast
ALY05948U,7,Coast
ALY05948U10,2,Coast
ALY05950U,305,"Coast, Perfection"
ALY05950U10,64,Coast
ALY05950U45,45,Coast
ALY05952U45,1,Coast
ALY05953U,8,Coast
ALY05953U77,1,Coast
ALY05957A45,1,Coast
ALY05957U80,3,Coast
ALY05962U,1,Coast
ALY05962U80,1,Coast
ALY05975U,2,Coast
ALY05975U20,1,Coast
ALY06014U,1,Coast
ALY06018U10,1,Coast
ALY06022U10,1,Coast
ALY06024U,3,"Coast, Perfection"
ALY06024U10,1,Coast
ALY06026A10,1,Coast
ALY06031U,2,Coast
ALY06032U,2,"Coast, Perfection"
ALY06034U20,1,Coast
ALY06038U,5,Coast
ALY06038U10,1,Coast
ALY06039U,6,"Coast, Perfection"
ALY06039U20,1,Coast
ALY06041U10,3,Coast
ALY06047U,6,"Coast, Perfection"
ALY06051U,3,"Coast, Perfection"
ALY06051U20,3,Coast
ALY06052U,19,Coast
ALY06052U85,2,Coast
ALY06054A,6,"Coast, Perfection"
ALY06054A20,3,Coast
ALY06054U,2,"Coast, Perfection"
ALY06057A,1,Coast
ALY06057U,1,Coast
ALY06057U20,1,Coast
ALY06303U,1,Coast
ALY06303U45,1,Coast
ALY06304U,10,Coast
ALY06304U10,15,"Coast, Jante"
ALY06304U20,9,Coast
ALY06304U85,1,Coast
ALY06501U,3,Coast
ALY06501U50,1,Coast
ALY06510A,1,Coast
ALY06510A30,1,Coast
ALY06511U,17,"Coast, Perfection"
ALY06511U20,2,Coast
ALY06513U,1,Coast
ALY06516U,5,Coast
ALY06516U10,3,Coast
ALY06516U50,1,Coast
ALY06516U85,3,Coast
ALY06521U,1,Coast
ALY06522U10,1,Coast
ALY06527U,1,Coast
ALY06529U20,1,Coast
ALY06529U50,1,Coast
ALY06530U,3,Coast
ALY06530U85,1,Coast
ALY06533U,2,Coast
ALY06533U20,2,"Coast, Jante"
ALY06533U85,1,Coast
ALY06534U10,2,Coast
ALY06535A,1,Coast
ALY06535U,15,"Coast, Perfection"
ALY06535U20,4,Coast
ALY06540U,4,"Coast, Perfection"
ALY06540U10,1,Coast
ALY06541U,8,"Coast, Perfection"
ALY06541U20,3,Coast
ALY06543U,23,"Coast, Perfection"
ALY06543U20,3,Coast
ALY06543U80,1,Coast
ALY06547A,10,"Coast, Perfection"
ALY06547U,1,Coast
ALY06551U,7,"Coast, Perfection"
ALY06551U20,1,Coast
ALY06554U20,1,Coast
ALY06558U,35,"Coast, Perfection"
ALY06558U20,4,Coast
ALY06560U,11,"Coast, Perfection"
ALY06562U,6,"Coast, Perfection"
ALY06563U,26,"Coast, Perfection"
ALY06563U20,7,"Coast, Jante"
ALY06564U80,4,"Coast, Perfection"
ALY06566U,6,Coast
ALY06566U20,3,Coast
ALY06566U85,1,Coast
ALY06567U,4,"Coast, Perfection"
ALY06568U,2,Coast
ALY06568U20,1,Coast
ALY06570U,9,"Coast, Perfection"
ALY06570U16,2,Coast
ALY06570U20,1,Coast
ALY06572U,7,"Coast, Perfection"
ALY06572U20,2,Coast
ALY06578U,9,"Coast, Perfection"
ALY06578U20,4,"Coast, Perfection"
ALY06581U,15,"Coast, Perfection"
ALY06581U20,2,Coast
ALY06582U20,5,"Coast, Jante"
ALY06584U86N,277,Coast
ALY06585U,35,"Coast, Perfection"
ALY06585U20,24,Coast
ALY06585U85,2,Coast
ALY06587U,20,"Coast, Perfection"
ALY06587U80,1,Coast
ALY06589U,25,"Coast, Perfection"
ALY06589U20,4,Coast
ALY06590U,13,Coast
ALY06591U,15,"Coast, Perfection"
ALY06598U,33,Coast
ALY06598U10,10,Coast
ALY06598U20,2,Coast
ALY06598U20N,2,"Coast, Jante"
ALY06599U,9,"Coast, Perfection"
ALY06599U20,6,Coast
ALY06600U,25,"Coast, Perfection"
ALY06600U20,4,Coast
ALY06600U78,1,Coast
ALY06600U85,4,Coast
ALY06601U20,2,Coast
ALY06602U20,5,"Coast, Perfection"
ALY06603U,16,"Coast, Perfection"
ALY06603U20,2,Coast
ALY06607U80,2,Coast
ALY06612U,3,"Coast, Perfection"
ALY06612U85,1,Coast
ALY06614U,10,"Coast, Perfection"
ALY06614U20,2,Coast
ALY06622U,12,"Coast, Perfection"
ALY06627U,6,"Coast, Perfection"
ALY06627U20,1,Coast
ALY06637U,19,"Coast, Perfection"
ALY06637U20,7,Coast
ALY06639U,5,"Coast, Perfection"
ALY06640U,3,"Coast, Perfection"
ALY06640U10,2,Coast
ALY06649U,2,Coast
ALY06650U,14,"Coast, Perfection"
ALY06654U,4,"Coast, Perfection"
ALY06654U20,4,Coast
ALY07008U,1,Coast
ALY07009U,4,"Coast, Perfection"
ALY07009U10,1,Coast
ALY07011U,2,Coast
ALY07011U10,1,Coast
ALY07012U,8,"Coast, Perfection"
ALY07016U,4,"Coast, Perfection"
ALY07022U,10,"Coast, Perfection"
ALY07023U,8,"Coast, Perfection"
ALY07023U20,2,Coast
ALY07024U,4,"Coast, Perfection"
ALY07024U20,1,Coast
ALY07029U,3,"Coast, Perfection"
ALY07029U20,3,Coast
ALY07029U30,1,Coast
ALY07030U,9,"Coast, Perfection"
ALY07030U10,3,Coast
ALY07033U,17,"Coast, Perfection"
ALY07033U20,4,"Coast, Jante"
ALY07034U,17,"Coast, Perfection"
ALY07034U20,7,"Coast, Jante"
ALY07034U78,1,Coast
ALY07035U,3,"Coast, Perfection"
ALY07036U,8,Coast
ALY07036U20,2,Coast
ALY07038U10,2,Coast
ALY07042U20,1,Coast
ALY07044U,26,Coast
ALY07044U10,4,"Coast, Jante"
ALY07044U10N,34,"Coast, Jante"
ALY07044U25,2,Coast
ALY07045U,1,Coast
ALY07045U20,1,Coast
ALY07046U,1,Coast
ALY07046U20,1,Coast
ALY07047U,17,"Coast, Perfection"
ALY07047U10,10,Coast
ALY07048U,31,"Coast, Perfection"
ALY07048U10,12,"Coast, Jante"
ALY07053U,46,Coast
ALY07053U20,19,Coast
ALY07054U,37,"Coast, Perfection"
ALY07054U10,5,Coast
ALY07054U20,10,Coast
ALY07055U,20,"Coast, Perfection"
ALY07055U20,4,"Coast, Jante"
ALY07056U,10,"Coast, Perfection"
ALY07056U20,1,Coast
ALY07058U,11,"Coast, Perfection"
ALY07058U20,1,Coast
ALY07059U,2,Coast
ALY07059U20,1,Coast
ALY07063U,18,"Coast, Perfection"
ALY07063U10,10,Coast
ALY08047U,2,"Coast, Perfection"
ALY08047U20,1,Coast
ALY08047U35,1,Coast
ALY08058U45,2,Coast
ALY08091U,10,Coast
ALY08091U45,2,Coast
ALY08092U45,1,Coast
ALY08107U45,1,Coast
ALY09007U,6,Coast
ALY09007U10,1,Coast
ALY09009A,2,Coast
ALY09009A10,1,Coast
ALY09009U,4,"Coast, Perfection"
ALY09010U,6,Coast
ALY09010U10,1,Coast
ALY09011U,29,"Coast, Perfection"
ALY09011U55,2,Coast
ALY09013U,6,Coast
ALY09013U20,1,Coast
ALY09013U55,1,Coast
ALY09014U,18,"Coast, Perfection"
ALY09014U15,4,Coast
ALY09014U20,1,Coast
ALY09014U55,2,Coast
ALY09015U,48,"Coast, Perfection"
ALY09015U20,2,Coast
ALY09016U,8,"Coast, Perfection"
ALY09016U10,1,Coast
ALY09016U20,1,Coast
ALY09016U30,3,Coast
ALY09018A,21,"Coast, Perfection"
ALY09018A55,4,Coast
ALY09018U,8,"Coast, Perfection"
ALY09018U10,2,Coast
ALY09018U30,7,Coast
ALY09018U35,2,Coast
ALY09024U,43,"Coast, Perfection"
ALY09024U10,6,"Coast, Jante"
ALY09025U,8,Coast
ALY09025U20,4,Coast
ALY09025U30,1,Coast
ALY09026U,9,"Coast, Perfection"
ALY09026U20,3,Coast
ALY09026U35,1,Coast
ALY09026U85,1,Coast
ALY09027U,74,"Coast, Perfection"
ALY09027U20,4,"Coast, Perfection"
ALY09028U,33,"Coast, Perfection"
ALY09028U20,3,Coast
ALY09028U85,2,Coast
ALY09035U,9,"Coast, Perfection"
ALY09036U,15,"Coast, Perfection"
ALY09036U10,1,Coast
ALY09037U,6,"Coast, Perfection"
ALY09037U15,3,Coast
ALY09037U30,1,Coast
ALY09038U,33,"Coast, Perfection"
ALY09038U15,11,Coast
ALY09038U15N,99,"Coast, Jante"
ALY09038U20,5,Coast
ALY09038U30,1,Coast
ALY09041U,24,Coast
ALY09041U20,17,"Coast, Jante"
ALY09041U55,3,Coast
ALY09042U,15,"Coast, Perfection"
ALY09042U78,1,Coast
ALY09044U,23,"Coast, Perfection"
ALY09044U20,2,Coast
ALY09045A86N,7,Coast
ALY09047A,1,Coast
ALY09047A15,1,Coast
ALY09047U,3,Coast
ALY09047U15,5,Coast
ALY09047U20,2,Coast
ALY09049U,1,Coast
ALY09049U30,2,Coast
ALY09049U35,1,Coast
ALY09050U,30,Coast
ALY09050U10,4,Coast
ALY09052U,18,"Coast, Perfection"
ALY09052U10,3,Coast
ALY09053U,48,"Coast, Perfection"
ALY09053U20,13,"Coast, Jante"
ALY09053U45,2,Coast
ALY09055U,20,"Coast, Perfection"
ALY09056U,8,"Coast, Perfection"
ALY09056U10,2,Coast
ALY09057U,27,"Coast, Perfection"
ALY09057U10,6,Coast
ALY09057U20,3,Coast
ALY09057U30,1,Coast
ALY09062U,1,Coast
ALY09063U,2,Coast
ALY09069U,29,"Coast, Perfection"
ALY09069U20,5,Coast
ALY09069U20N,141,Coast
ALY09069U45,1,Coast
ALY09070U86N,1,Coast
ALY09071U,18,"Coast, Perfection"
ALY09071U10,4,"Coast, Perfection"
ALY09073U,4,"Coast, Perfection"
ALY09073U45,2,Coast
ALY09074U,727,"Coast, Perfection"
ALY09074U20,106,"Coast, Perfection, Jante"
ALY09074U35,5,Coast
ALY09074U45,1,Coast
ALY09074U85,2,Coast
ALY09074U97,2,Coast
ALY09075U,25,"Coast, Perfection"
ALY09075U10,5,"Coast, Perfection"
ALY09076A,31,"Coast, Perfection"
ALY09076A10,7,"Coast, Perfection"
ALY09076B,2,Coast
ALY09076U,39,"Coast, Perfection"
ALY09076U20,6,Coast
ALY09079U,40,"Coast, Perfection"
ALY09079U20,14,Coast
ALY09080U,6,Coast
ALY09080U10,7,Coast
ALY09082U80N,28,"Coast, Jante"
ALY09084A,76,"Coast, Perfection"
ALY09084A20,12,Coast
ALY09084A30,2,"Coast, Perfection"
ALY09084A31,1,Coast
ALY09084U,9,Coast
ALY09084U20,3,Coast
ALY09085U,22,"Coast, Perfection"
ALY09085U10,3,Coast
ALY09086U,2,Coast
ALY09087U,23,"Coast, Perfection"
ALY09087U20,1,Coast
ALY09089U,4,Coast
ALY09096U,34,"Coast, Perfection"
ALY09096U30,2,Coast
ALY09096U35,3,Coast
ALY09097U,44,Coast
ALY09097U10,8,Coast
ALY09097U30,2,"Coast, Perfection"
ALY09097U85,2,Coast
ALY09099U85,1,Coast
ALY09104U,39,"Coast, Perfection"
ALY09104U20,42,Coast
ALY09105U,18,Coast
ALY09105U20,34,Coast
ALY09106U,9,"Coast, Perfection"
ALY09106U80,4,Coast
ALY09107U,43,"Coast, Perfection"
ALY09107U45,11,Coast
ALY09107U77,44,Coast
ALY09112U,9,Coast
ALY09112U80,3,Coast
ALY09112U80N,30,"Coast, Jante"
ALY09113U,17,"Coast, Perfection"
ALY09113U79,1,Coast
ALY09114U,3,Coast
ALY09115A,83,Coast
ALY09115A80,8,Coast
ALY09115U,1,Coast
ALY09118U,51,Coast
ALY09118U45,7,"Coast, Jante"
ALY09118U46,3,Coast
ALY09118U47,2,Coast
ALY09118U90,6,Coast
ALY09118U91,1,Coast
ALY09119A,31,"Coast, Perfection"
ALY09119A90,2,Coast
ALY09119U,12,"Coast, Perfection"
ALY09119U90,1,Coast
ALY09123U,6,Coast
ALY09126U,1,Coast
ALY09126U45,2,Coast
ALY09129A80,2,Coast
ALY09129U,1,Coast
ALY09130U,90,Coast
ALY09130U15,31,Coast
ALY09130U20,49,Coast
ALY09131U,1,Coast
ALY09131U91,2,Coast
ALY09132A,1,Coast
ALY09132A20,3,Coast
ALY09132A80,1,Coast
ALY09132U,2,Coast
ALY09135U,27,Coast
ALY09135U20,36,Coast
ALY09136U,30,Coast
ALY09136U20,15,Coast
ALY09137U,6,Coast
ALY09137U30,10,Coast
ALY09137U30N,87,"Coast, Jante"
ALY09137U45,11,Coast
ALY09137U45N,244,"Coast, Jante"
ALY09137U90N,174,"Coast, Jante"
ALY09139A,1,Coast
ALY09139U,17,"Coast, Perfection"
ALY09145U,6,Coast
ALY09145U30,1,Coast
ALY09147U46,1,Coast
ALY09148U,1,Coast
ALY09148U20,3,Coast
ALY09149U,5,Coast
ALY09150U,2,Coast
ALY09153U,3,Coast
ALY09154U,3,Coast
ALY09155U,3,Coast
ALY09158U,14,"Coast, Perfection"
ALY09158U35,2,Coast
ALY09159U,2,"Coast, Perfection"
ALY09161U,5,Coast
ALY09164U,4,Coast
ALY09164U20,1,Coast
ALY09164U90,6,Coast
ALY09170U,1,Coast
ALY09171U80,1,Coast
ALY09172U,1,Coast
ALY09175U,1,Coast
ALY09178U20,3,Coast
ALY09182U,11,"Coast, Perfection"
ALY09185U20,2,Coast
ALY09187U,3,Coast
ALY09188U,2,Coast
ALY09188U20,1,Coast
ALY09189U45,2,Coast
ALY09189U90,2,Coast
ALY09190A45,1,Coast
ALY09190U,3,Coast
ALY09190U90,2,Coast
ALY09191U,1,Coast
ALY09191U90,1,Coast
ALY09192U,2,Coast
ALY09192U30,1,Coast
ALY09195U,3,Coast
